station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,is_charging_station,last_queried
7733,5,"{'mechanical': 2, 'ebike': 3}",0,10,0,1747683322,False,1747683477
7734,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683407,False,1747683477
7735,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683360,False,1747683477
7736,1,"{'mechanical': 1, 'ebike': 0}",0,13,1,1747683408,False,1747683477
7737,1,"{'mechanical': 1, 'ebike': 0}",0,13,1,1747683330,False,1747683477
7738,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683343,False,1747683477
7739,4,"{'mechanical': 2, 'ebike': 2}",1,8,2,1747683469,False,1747683477
7740,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683386,False,1747683477
7741,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1747683331,False,1747683477
7742,6,"{'mechanical': 5, 'ebike': 1}",0,13,0,1747683413,False,1747683477
7743,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683457,False,1747683477
7744,1,"{'mechanical': 1, 'ebike': 0}",0,22,0,1747683317,False,1747683477
7745,2,"{'mechanical': 2, 'ebike': 0}",1,12,0,1747683419,False,1747683477
7746,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683385,False,1747683477
7747,0,"{'mechanical': 0, 'ebike': 0}",0,13,2,1747683427,False,1747683477
7748,3,"{'mechanical': 2, 'ebike': 1}",1,15,0,1747683327,False,1747683477
7749,6,"{'mechanical': 0, 'ebike': 6}",2,7,0,1747683312,False,1747683477
7750,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683403,False,1747683477
7751,8,"{'mechanical': 1, 'ebike': 7}",0,7,0,1747683350,False,1747683477
7752,6,"{'mechanical': 6, 'ebike': 0}",0,17,0,1747683375,False,1747683477
7753,11,"{'mechanical': 11, 'ebike': 0}",0,4,0,1747683444,False,1747683477
7754,2,"{'mechanical': 1, 'ebike': 1}",1,11,0,1747683341,False,1747683477
7755,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683309,False,1747683477
7756,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683318,False,1747683477
7757,7,"{'mechanical': 5, 'ebike': 2}",11,1,0,1747683326,True,1747683477
7758,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683472,False,1747683477
7759,0,"{'mechanical': 0, 'ebike': 0}",0,13,2,1747683475,False,1747683477
7761,1,"{'mechanical': 1, 'ebike': 0}",0,13,1,1747683325,False,1747683477
7762,9,"{'mechanical': 8, 'ebike': 1}",0,2,0,1747683322,False,1747683477
7765,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683351,False,1747683477
7766,1,"{'mechanical': 0, 'ebike': 1}",0,13,0,1747683362,False,1747683477
7767,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747683319,False,1747683477
7768,1,"{'mechanical': 1, 'ebike': 0}",1,11,1,1747683338,False,1747683477
7769,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683375,False,1747683477
7770,8,"{'mechanical': 8, 'ebike': 0}",1,14,0,1747683399,False,1747683477
7771,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1747683381,False,1747683477
7772,6,"{'mechanical': 5, 'ebike': 1}",1,7,0,1747683466,False,1747683477
7773,6,"{'mechanical': 6, 'ebike': 0}",0,8,0,1747683296,False,1747683477
7774,13,"{'mechanical': 13, 'ebike': 0}",0,2,0,1747683360,False,1747683477
7775,10,"{'mechanical': 10, 'ebike': 0}",0,1,0,1747683389,False,1747683477
7776,3,"{'mechanical': 2, 'ebike': 1}",0,15,1,1747683299,False,1747683477
7777,4,"{'mechanical': 4, 'ebike': 0}",0,11,0,1747683349,False,1747683477
7778,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747683318,False,1747683477
7779,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683311,False,1747683477
7780,1,"{'mechanical': 0, 'ebike': 1}",0,15,0,1747683298,False,1747683477
7781,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683430,False,1747683477
7782,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1747683474,False,1747683477
7783,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1747683475,False,1747683477
7784,0,"{'mechanical': 0, 'ebike': 0}",1,17,1,1747683342,False,1747683477
7785,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1747683385,False,1747683477
7787,20,"{'mechanical': 19, 'ebike': 1}",1,9,0,1747683385,False,1747683477
7788,5,"{'mechanical': 5, 'ebike': 0}",0,17,1,1747683298,False,1747683477
7789,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1747683396,True,1747683477
7790,5,"{'mechanical': 5, 'ebike': 0}",0,11,1,1747683337,False,1747683477
7791,13,"{'mechanical': 13, 'ebike': 0}",1,0,1,1747683441,False,1747683477
7792,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1747683403,False,1747683477
7794,12,"{'mechanical': 12, 'ebike': 0}",0,3,0,1747683391,False,1747683477
7796,3,"{'mechanical': 3, 'ebike': 0}",0,15,0,1747683437,False,1747683477
7798,8,"{'mechanical': 7, 'ebike': 1}",0,7,0,1747683311,False,1747683477
7799,7,"{'mechanical': 7, 'ebike': 0}",0,8,0,1747683408,False,1747683477
7800,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683337,False,1747683477
7801,4,"{'mechanical': 4, 'ebike': 0}",0,11,0,1747683328,False,1747683477
7802,6,"{'mechanical': 6, 'ebike': 0}",0,6,0,1747683357,False,1747683477
7803,5,"{'mechanical': 5, 'ebike': 0}",1,13,0,1747683328,False,1747683477
7804,8,"{'mechanical': 6, 'ebike': 2}",0,5,0,1747683424,False,1747683477
7805,10,"{'mechanical': 10, 'ebike': 0}",0,9,0,1747683321,False,1747683477
7806,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747683382,False,1747683477
7807,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1747683460,False,1747683477
7808,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683394,False,1747683477
7809,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683466,False,1747683477
7810,4,"{'mechanical': 2, 'ebike': 2}",0,9,1,1747683365,False,1747683477
7811,6,"{'mechanical': 4, 'ebike': 2}",0,13,0,1747683323,False,1747683477
7812,12,"{'mechanical': 12, 'ebike': 0}",0,5,1,1747683340,False,1747683477
7813,3,"{'mechanical': 0, 'ebike': 3}",0,19,0,1747683346,False,1747683477
7814,7,"{'mechanical': 7, 'ebike': 0}",0,8,0,1747683381,False,1747683477
7815,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683376,False,1747683477
7816,11,"{'mechanical': 10, 'ebike': 1}",0,44,0,1747683327,False,1747683477
7817,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747683326,False,1747683477
7818,10,"{'mechanical': 9, 'ebike': 1}",0,8,1,1747683398,False,1747683477
7819,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683319,False,1747683477
7820,11,"{'mechanical': 0, 'ebike': 11}",0,4,0,1747683465,True,1747683477
7821,14,"{'mechanical': 12, 'ebike': 2}",1,5,0,1747683374,False,1747683477
7822,6,"{'mechanical': 5, 'ebike': 1}",1,12,0,1747683347,False,1747683477
7823,2,"{'mechanical': 1, 'ebike': 1}",0,9,0,1747683391,False,1747683477
7824,1,"{'mechanical': 1, 'ebike': 0}",1,17,0,1747683355,False,1747683477
7825,6,"{'mechanical': 6, 'ebike': 0}",0,8,0,1747683314,False,1747683477
7826,15,"{'mechanical': 13, 'ebike': 2}",0,0,0,1747683401,False,1747683477
7827,6,"{'mechanical': 4, 'ebike': 2}",0,8,1,1747683355,False,1747683477
7828,4,"{'mechanical': 4, 'ebike': 0}",0,6,1,1747683434,False,1747683477
7829,3,"{'mechanical': 3, 'ebike': 0}",0,11,1,1747683314,False,1747683477
7830,2,"{'mechanical': 2, 'ebike': 0}",1,11,1,1747683445,False,1747683477
7831,0,"{'mechanical': 0, 'ebike': 0}",0,18,0,1747683410,False,1747683477
7832,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683302,False,1747683477
7833,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1747683335,False,1747683477
7834,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683395,False,1747683477
7835,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683356,False,1747683477
7836,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683345,False,1747683477
7837,9,"{'mechanical': 9, 'ebike': 0}",6,2,0,1747683311,False,1747683477
7838,8,"{'mechanical': 8, 'ebike': 0}",1,10,0,1747683327,False,1747683477
7839,11,"{'mechanical': 11, 'ebike': 0}",0,0,0,1747683466,False,1747683477
7840,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683368,False,1747683477
7841,3,"{'mechanical': 1, 'ebike': 2}",2,10,0,1747683299,False,1747683477
7842,1,"{'mechanical': 1, 'ebike': 0}",0,9,0,1747683315,False,1747683477
7843,9,"{'mechanical': 9, 'ebike': 0}",1,5,0,1747683469,False,1747683477
7844,8,"{'mechanical': 8, 'ebike': 0}",2,5,0,1747683298,False,1747683477
7845,10,"{'mechanical': 10, 'ebike': 0}",0,4,1,1747683413,False,1747683477
7846,3,"{'mechanical': 0, 'ebike': 3}",0,12,0,1747683414,False,1747683477
7848,13,"{'mechanical': 13, 'ebike': 0}",0,10,0,1747683429,False,1747683477
7849,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683368,False,1747683477
7850,8,"{'mechanical': 7, 'ebike': 1}",0,6,1,1747683434,False,1747683477
7851,4,"{'mechanical': 0, 'ebike': 4}",1,9,1,1747683448,False,1747683477
7852,4,"{'mechanical': 1, 'ebike': 3}",0,19,0,1747683305,False,1747683477
7853,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683327,False,1747683477
7854,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683369,False,1747683477
7855,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683412,False,1747683477
7856,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683387,False,1747683477
7857,2,"{'mechanical': 0, 'ebike': 2}",0,17,0,1747683389,False,1747683477
7858,1,"{'mechanical': 1, 'ebike': 0}",0,22,0,1747683447,False,1747683477
7859,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683364,False,1747683477
7860,1,"{'mechanical': 1, 'ebike': 0}",1,12,1,1747683307,False,1747683477
7861,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683391,False,1747683477
7862,0,"{'mechanical': 0, 'ebike': 0}",1,13,0,1747683440,False,1747683477
7863,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683462,False,1747683477
7864,4,"{'mechanical': 2, 'ebike': 2}",1,10,0,1747683470,False,1747683477
7865,32,"{'mechanical': 0, 'ebike': 32}",2,8,1,1747683317,True,1747683477
7866,13,"{'mechanical': 5, 'ebike': 8}",6,4,0,1747683409,True,1747683477
7867,7,"{'mechanical': 0, 'ebike': 7}",0,8,0,1747683432,True,1747683477
7868,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683428,False,1747683477
7870,1,"{'mechanical': 1, 'ebike': 0}",2,11,1,1747683370,False,1747683477
7871,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1747683321,False,1747683477
7872,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683425,False,1747683477
7873,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1747683313,False,1747683477
7874,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683372,False,1747683477
7875,0,"{'mechanical': 0, 'ebike': 0}",1,13,0,1747683392,False,1747683477
7876,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683376,False,1747683477
7877,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1747683404,False,1747683477
7878,1,"{'mechanical': 1, 'ebike': 0}",0,13,1,1747683402,False,1747683477
7879,0,"{'mechanical': 0, 'ebike': 0}",0,10,0,1747683418,False,1747683477
7880,0,"{'mechanical': 0, 'ebike': 0}",1,13,1,1747683384,False,1747683477
7881,11,"{'mechanical': 11, 'ebike': 0}",0,16,0,1747683374,False,1747683477
7882,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683361,False,1747683477
7883,4,"{'mechanical': 4, 'ebike': 0}",0,7,0,1747683332,False,1747683477
7884,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683474,False,1747683477
7885,8,"{'mechanical': 8, 'ebike': 0}",2,1,0,1747683338,False,1747683477
7886,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683302,False,1747683477
7887,0,"{'mechanical': 0, 'ebike': 0}",6,37,0,1747683409,True,1747683477
7888,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683317,False,1747683477
7889,1,"{'mechanical': 0, 'ebike': 1}",0,15,2,1747683464,False,1747683477
7890,3,"{'mechanical': 1, 'ebike': 2}",0,20,0,1747683322,False,1747683477
7891,5,"{'mechanical': 5, 'ebike': 0}",1,11,2,1747683413,False,1747683477
7893,7,"{'mechanical': 7, 'ebike': 0}",0,12,0,1747683418,False,1747683477
7894,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683388,False,1747683477
7895,0,"{'mechanical': 0, 'ebike': 0}",0,13,2,1747683405,False,1747683477
7896,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1747683357,False,1747683477
7897,8,"{'mechanical': 7, 'ebike': 1}",0,7,0,1747683326,False,1747683477
7898,1,"{'mechanical': 1, 'ebike': 0}",1,14,0,1747683456,False,1747683477
7899,19,"{'mechanical': 4, 'ebike': 15}",1,3,0,1747683466,False,1747683477
7900,4,"{'mechanical': 4, 'ebike': 0}",0,7,0,1747683304,False,1747683477
7901,4,"{'mechanical': 2, 'ebike': 2}",0,7,0,1747683407,False,1747683477
7902,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683448,False,1747683477
7903,1,"{'mechanical': 1, 'ebike': 0}",1,12,1,1747683397,False,1747683477
7904,3,"{'mechanical': 0, 'ebike': 3}",0,8,0,1747683383,False,1747683477
7907,21,"{'mechanical': 4, 'ebike': 17}",8,11,0,1747683436,True,1747683477
7909,9,"{'mechanical': 9, 'ebike': 0}",3,11,0,1747683431,False,1747683477
7910,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683338,False,1747683477
7911,4,"{'mechanical': 3, 'ebike': 1}",0,15,0,1747683351,False,1747683477
7912,8,"{'mechanical': 7, 'ebike': 1}",0,11,0,1747683354,False,1747683477
7913,28,"{'mechanical': 28, 'ebike': 0}",0,7,0,1747683364,False,1747683477
7914,8,"{'mechanical': 8, 'ebike': 0}",0,19,0,1747683312,False,1747683477
7915,2,"{'mechanical': 0, 'ebike': 2}",1,11,0,1747683444,False,1747683477
7916,7,"{'mechanical': 6, 'ebike': 1}",0,12,0,1747683416,False,1747683477
7917,13,"{'mechanical': 1, 'ebike': 12}",0,5,1,1747683382,False,1747683477
7918,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683298,False,1747683477
7919,1,"{'mechanical': 1, 'ebike': 0}",1,16,0,1747683419,False,1747683477
7920,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683425,False,1747683477
7921,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683389,False,1747683477
7922,6,"{'mechanical': 6, 'ebike': 0}",15,2,0,1747683474,True,1747683477
7923,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683419,False,1747683477
7924,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1747683381,False,1747683477
7925,8,"{'mechanical': 8, 'ebike': 0}",0,15,0,1747683349,False,1747683477
7926,1,"{'mechanical': 1, 'ebike': 0}",1,22,0,1747683460,False,1747683477
7927,2,"{'mechanical': 2, 'ebike': 0}",0,20,0,1747683299,False,1747683477
7928,0,"{'mechanical': 0, 'ebike': 0}",0,47,0,1747683395,False,1747683477
7929,6,"{'mechanical': 6, 'ebike': 0}",0,5,1,1747683340,False,1747683477
7930,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747683467,False,1747683477
7931,2,"{'mechanical': 0, 'ebike': 2}",0,14,0,1747683426,False,1747683477
7932,10,"{'mechanical': 10, 'ebike': 0}",0,2,0,1747683435,False,1747683477
7933,19,"{'mechanical': 17, 'ebike': 2}",0,4,0,1747683472,False,1747683477
7934,7,"{'mechanical': 0, 'ebike': 7}",4,0,0,1747683403,True,1747683477
7935,6,"{'mechanical': 5, 'ebike': 1}",1,7,0,1747683345,False,1747683477
7936,7,"{'mechanical': 7, 'ebike': 0}",0,6,0,1747683296,False,1747683477
7937,14,"{'mechanical': 13, 'ebike': 1}",2,3,0,1747683304,False,1747683477
7938,6,"{'mechanical': 5, 'ebike': 1}",0,8,1,1747683312,False,1747683477
7939,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747683327,False,1747683477
7940,0,"{'mechanical': 0, 'ebike': 0}",0,32,0,1747683317,False,1747683477
7941,15,"{'mechanical': 13, 'ebike': 2}",0,0,0,1747683341,False,1747683477
7942,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683365,False,1747683477
7943,12,"{'mechanical': 12, 'ebike': 0}",0,10,1,1747683326,False,1747683477
7944,14,"{'mechanical': 14, 'ebike': 0}",1,8,0,1747683306,False,1747683477
7945,18,"{'mechanical': 16, 'ebike': 2}",0,1,0,1747683400,False,1747683477
7946,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683457,False,1747683477
7947,6,"{'mechanical': 5, 'ebike': 1}",0,5,0,1747683423,False,1747683477
7948,12,"{'mechanical': 12, 'ebike': 0}",0,11,0,1747683437,False,1747683477
7949,15,"{'mechanical': 15, 'ebike': 0}",0,4,0,1747683421,False,1747683477
7950,19,"{'mechanical': 15, 'ebike': 4}",1,3,0,1747683396,False,1747683477
7951,11,"{'mechanical': 11, 'ebike': 0}",1,7,0,1747683435,False,1747683477
7952,12,"{'mechanical': 8, 'ebike': 4}",0,7,0,1747683318,False,1747683477
7953,6,"{'mechanical': 5, 'ebike': 1}",0,8,0,1747683450,False,1747683477
7954,3,"{'mechanical': 3, 'ebike': 0}",1,19,0,1747683314,False,1747683477
7955,0,"{'mechanical': 0, 'ebike': 0}",0,22,0,1747683297,False,1747683477
7956,0,"{'mechanical': 0, 'ebike': 0}",0,9,2,1747683352,False,1747683477
7957,7,"{'mechanical': 6, 'ebike': 1}",1,31,0,1747683364,False,1747683477
7958,14,"{'mechanical': 14, 'ebike': 0}",0,5,0,1747683314,False,1747683477
7959,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1747683339,False,1747683477
7960,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683353,False,1747683477
7961,0,"{'mechanical': 0, 'ebike': 0}",5,10,0,1747683437,False,1747683477
7962,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683325,False,1747683477
7963,1,"{'mechanical': 1, 'ebike': 0}",3,7,0,1747683341,False,1747683477
7964,5,"{'mechanical': 4, 'ebike': 1}",2,7,0,1747683381,False,1747683477
7965,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683322,False,1747683477
7966,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747683374,False,1747683477
7967,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1747683316,False,1747683477
7968,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683393,False,1747683477
7969,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683384,False,1747683477
7970,2,"{'mechanical': 2, 'ebike': 0}",1,16,0,1747683421,False,1747683477
7971,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683431,False,1747683477
7972,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1747681921,False,1747683477
7973,0,"{'mechanical': 0, 'ebike': 0}",2,17,0,1747683418,False,1747683477
7974,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683448,False,1747683477
7975,5,"{'mechanical': 3, 'ebike': 2}",0,14,0,1747683323,False,1747683477
7976,0,"{'mechanical': 0, 'ebike': 0}",4,14,0,1747683307,False,1747683477
7977,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683372,False,1747683477
7978,1,"{'mechanical': 0, 'ebike': 1}",0,21,1,1747683464,False,1747683477
7979,3,"{'mechanical': 2, 'ebike': 1}",1,15,0,1747683438,False,1747683477
7631,10,"{'mechanical': 10, 'ebike': 0}",2,3,0,1747683307,False,1747683477
7981,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683318,False,1747683477
7982,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747683337,False,1747683477
7983,2,"{'mechanical': 1, 'ebike': 1}",4,8,0,1747683404,False,1747683477
7984,15,"{'mechanical': 15, 'ebike': 0}",1,7,0,1747683391,False,1747683477
7985,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683338,False,1747683477
7986,0,"{'mechanical': 0, 'ebike': 0}",2,17,0,1747683459,False,1747683477
7987,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683444,False,1747683477
7988,1,"{'mechanical': 1, 'ebike': 0}",1,17,0,1747683357,False,1747683477
7989,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683307,False,1747683477
7990,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683369,False,1747683477
7991,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683381,False,1747683477
7992,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1747683393,False,1747683477
7993,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683412,False,1747683477
7760,17,"{'mechanical': 14, 'ebike': 3}",0,6,0,1747683414,False,1747683477
7994,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747683402,False,1747683477
7995,4,"{'mechanical': 1, 'ebike': 3}",0,11,0,1747683463,False,1747683477
7996,18,"{'mechanical': 2, 'ebike': 16}",2,2,0,1747683403,True,1747683477
7997,23,"{'mechanical': 0, 'ebike': 23}",3,12,0,1747683440,True,1747683477
7998,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683333,False,1747683477
7999,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683439,False,1747683477
8000,22,"{'mechanical': 0, 'ebike': 22}",2,7,0,1747683390,True,1747683477
8001,11,"{'mechanical': 11, 'ebike': 0}",0,5,0,1747683307,False,1747683477
8002,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683312,False,1747683477
8003,4,"{'mechanical': 4, 'ebike': 0}",0,7,0,1747683347,False,1747683477
8004,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1747683435,True,1747683477
8005,0,"{'mechanical': 0, 'ebike': 0}",4,7,0,1747683354,True,1747683477
8006,14,"{'mechanical': 3, 'ebike': 11}",0,9,0,1747683314,True,1747683477
8007,20,"{'mechanical': 1, 'ebike': 19}",0,9,0,1747683424,True,1747683477
8008,2,"{'mechanical': 2, 'ebike': 0}",1,13,0,1747683382,False,1747683477
8009,7,"{'mechanical': 0, 'ebike': 7}",4,27,0,1747683411,True,1747683477
8011,5,"{'mechanical': 5, 'ebike': 0}",16,10,0,1747683397,True,1747683477
8012,17,"{'mechanical': 15, 'ebike': 2}",1,5,0,1747683456,True,1747683477
8013,12,"{'mechanical': 12, 'ebike': 0}",0,0,0,1747683366,False,1747683477
8014,12,"{'mechanical': 11, 'ebike': 1}",1,9,0,1747683417,False,1747683477
8016,1,"{'mechanical': 1, 'ebike': 0}",3,17,1,1747683358,False,1747683477
8017,7,"{'mechanical': 7, 'ebike': 0}",0,7,0,1747683368,False,1747683477
8018,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1747683411,False,1747683477
8015,10,"{'mechanical': 8, 'ebike': 2}",1,1,0,1747683363,False,1747683477
8019,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747683466,False,1747683477
8020,1,"{'mechanical': 1, 'ebike': 0}",0,7,1,1747683450,False,1747683477
7010,9,"{'mechanical': 7, 'ebike': 2}",0,9,0,1747683413,False,1747683477
8010,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747683364,False,1747683477
8021,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747683324,False,1747683477
7202,11,"{'mechanical': 11, 'ebike': 0}",1,15,0,1747683313,False,1747683477
7266,9,"{'mechanical': 8, 'ebike': 1}",0,3,0,1747683332,False,1747683477
8022,2,"{'mechanical': 1, 'ebike': 1}",0,9,0,1747683397,False,1747683477
8023,5,"{'mechanical': 3, 'ebike': 2}",0,6,0,1747683461,False,1747683477
7133,1,"{'mechanical': 1, 'ebike': 0}",0,9,1,1747683458,False,1747683477
8024,2,"{'mechanical': 2, 'ebike': 0}",5,4,0,1747683330,False,1747683477
8025,9,"{'mechanical': 9, 'ebike': 0}",1,0,1,1747683420,False,1747683477
8026,5,"{'mechanical': 5, 'ebike': 0}",1,17,0,1747683404,False,1747683477
8030,3,"{'mechanical': 3, 'ebike': 0}",0,32,0,1747683335,False,1747683477
8031,1,"{'mechanical': 1, 'ebike': 0}",0,13,1,1747683365,False,1747683477
7688,6,"{'mechanical': 6, 'ebike': 0}",1,7,1,1747683428,False,1747683477
8032,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683387,False,1747683477
8033,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683437,False,1747683477
8029,0,"{'mechanical': 0, 'ebike': 0}",0,47,0,1747683470,False,1747683477
8027,0,"{'mechanical': 0, 'ebike': 0}",0,39,0,1747683452,False,1747683477
8028,2,"{'mechanical': 2, 'ebike': 0}",1,22,0,1747683365,False,1747683477
